Title,Author,Main Genre,Borrowed,BorrowedBy
"Deep Work: Rules for Focused Success in a Distracted World [Paperback] Newport, Cal",Cal Newport,0,
Feel-Good Productivity: How to Do More of What Matters to You,Ali Abdaal,Business & Economics,0,
"Communication Book, The",Mikael Krogerus,0,
The Almanack Of Naval Ravikant: A Guide to Wealth and Happiness,Eric Jorgenson,Business & Economics,0,
"Thinking, Fast and Slow",Daniel Kahneman,0,
The Psychology of Money – Deluxe Edition,Morgan Housel,Business & Economics,0,
Make You Bed,William H. McRaven,Business & Economics,0,
The IndiGo Story: Inside the Upstart that Redefined Indian Aviation,Shelley Vishwajeet,Business & Economics,0,
HOW TO WIN FRIENDS AND INFLUENCE PEOPLE,Dale Carnegie,Business & Economics,0,
The Intelligent Investor Rev Ed.,Benjamin Graham,Business & Economics,0,
The Art of Laziness: Overcome Procrastination & Improve Your Productivity,Library Mindset,Business & Economics,0,
Hyperfocus: How to Work Less to Achieve More,Chris Bailey,Business & Economics,0,
THE RICHEST MAN IN BABYLON (PB),George S. Clason,Business & Economics,0,
"Psychology of Option Trading ""ऑप्शन ट्रेडिंग"" Book in Hindi : An Ultimate Book to understand Share Market Psychology",Mahesh Chandra Kaushik,Business & Economics,0,
The Laws of Human Nature (Export TPB),Robert Greene,Business & Economics,0,
Feel-Good Productivity : How to Do More of What Matters to You,Ali Abdaal,Business & Economics,0,
"Let's Talk Mutual Funds : A Systematic, Smart Way to Make Them Work for You",Monika Halan,0,
"The Intelligent Investor, Rev. Ed: The Definitive Book on Value Investing",Benjamin Graham,0,
Coffee Can Investing: The Low-Risk Road,"Rakshit; Uni Mukherjea, Saurabh; Ranjan",0,
"Breakout Trading Made Easy ""ब्रेकआउट ट्रेडिंग मेड ईजी"" Book in Hindi | Maximize your Profits with Simple Price Action Strategies | Sunil Gurjar",Sunil Gurjar,Business & Economics,0,
Master Your Emotions: A Practical Guide to Overcome Negativity and Better Manage Your Feelings (Mastery Series Book 1),thibaut  meurisse,Business & Economics,0,
7 Habits of Highly Effective People,STEPHEN R COVEY,Business & Economics,0,
"THE ART OF THINKING CLEARLY: BETTER THINKING, BETTER DECISIONS [Hardcover] Dobelli, Rolf",0,
The Psychology Of Money Paperback – 1 September 2020,morgan housel,Business & Economics,0,
"Who Moved My Cheese?: An Amazing Way to Deal with Change in Your Work and in Your Life [Paperback] Johnson, Dr Spencer",Dr Spencer Johnson,0,
MINDSET: HOW YOU CAN FULFILL YOUR POTENTIAL,Carol Dweck,Business & Economics,0,
"How to See a Breakout, before it really happens: Breakout Signals in Descending Channels",Dr.Sudhir  Dixit,0,
Doglapan : The Hard Truth about Life and Start-Ups,ASHNEER GROVER,Business & Economics,0,
How to Make Money With Breakout Trading: A Simple Stock Market Book for Beginners - The Secret of becoming Intelligent Investor - Price Action Trading through subconscious mind and the Power of Now,Indrazith Shantharaj,Business & Economics,0,
Share Market Book शून्य से सीखें शेयर बाज़ार हिंदी में Stock Market Learning Book,vaibhav khare,Business & Economics,0,
Shoe Dog,Phil Knight,Business & Economics,0,
Start With Why,SINEK SIMON,Business & Economics,0,
Influence : The Psychology of Persuasion (New and Expanded),PhD Robert B. Cialdini,Business & Economics,0,
Secrets of a Pivot Boss: Revealing Proven Methods for Profiting in the Market,Frank O Ochoa,Business & Economics,0,
The Psychology of Money,Morgan Housel,Business & Economics,0,
Never Split the Difference : Negotiating as if Your Life Depended on It,Chris Voss,Business & Economics,0,
How To Win Friends And Influence People (Dale Carnegie Books),Dale Carnegie,Business & Economics,0,
Guide to Technical Analysis & Candlesticks Book,Ravi Patel,Business & Economics,0,
The Power of Your Subconscious Mind,Joseph Murphy,Business & Economics,0,
Breakout Trading Made Easy: Maximize Your Profits with Simple Price Action Strategies,Sunil Gurjar,Business & Economics,0,
THINK AND GROW RICH (PB),Napoleon Hill,Business & Economics,0,
World’s Greatest Books For Personal Growth & Wealth (Set of 4 Books) : Perfect Motivational Gift Set,Dale Carnegie,Business & Economics,0,
Think And Grow Rich - Hindi,Napoleon Hill,Business & Economics,0,
"Same As Ever: Timeless Lessons on Risk, Opportunity and Living a Good Life",Morgan Housel,0,
Zero to One (L),Peter Thiel,Business & Economics,0,
The Richest Man In Babylon - Fingerprint!,George S. Clason,Business & Economics,0,
The Intelligent Investor (English) Paperback – 2013,Benjamin Graham,Business & Economics,0,
Dhan-Sampatti Ka Manovigyan (The Psychology of Money),Morgan Housel,Business & Economics,0,
Think and Grow Rich: THE 21st CENTURY EDITION,Napoleon Hill,Business & Economics,0,
As a Man Thinketh,James Allen,Business & Economics,0,
"Trading Chart Pattern book | It includes Candlestick Patterns, Breakout Patterns, Entry Exit Points,0,
"Hindi - Trading Candlesticks and Chart Pattern Book | Includes Candlestick & Breakout Patterns | Indicators, Risk Management, Entry exit & Price Action",0,
Breaking the Mould : Reimagining India's Economic Future,Raghuram Rajan,Business & Economics,0,
THE RICHEST MAN IN BABYLON (PB),George S. Clason,Business & Economics,0,
Indian Economy for UPSC (English)| 15th Edition|Civil Services Exam|State Administrative Exams,Ramesh Singh,Business & Economics,0,
Coffee Can Investing: The Low-Risk Road,"Rakshit; Uni Mukherjea, Saurabh; Ranjan",0,
"Let's Talk Money: You've Worked Hard for It, Now Make It Work for You",Monika Halan,0,
(Hindi Book) Price Action Trading : Technical Analysis Hindi by Sunil Gurjar (Chartmojo) - Chart Patterns | Candlestick Patterns | Breakout Patterns & Lot More !,Sunil Gurjar (Chartmojo),Business & Economics,0,
Chanakya Neeti English(PB),B.K. Chaturvedi,Business & Economics,0,
Objective Computer Awareness,Arihant Experts,Business & Economics,0,
Option​s Trading Handbook,Mahesh Chandra Kaushik,Business & Economics,0,
Think and Grow Rich,Napoleon Hill,Business & Economics,0,
Before You Start Up : How to Prepare to Make Your Startup Dream a Reality,Pankaj Goyal,Business & Economics,0,
"Blue Ocean Strategy, Expanded Edition",W. Chan Kim,0,
Talk Like TED: The 9 Public Speaking Secrets of the World's Top Minds,Carmine Gallo,Business & Economics,0,
The Communist Manifesto,Karl Marx,Business & Economics,0,
What I Learned About Investing from Darw,Pulak Prasad,Business & Economics,0,
Babylon Ka Sabse Ameer Aadami (The Richest Man in Babylon in Hindi),George S. Clason,Business & Economics,0,
The Joys Of Compounding: The Passionate Pursuit of Lifelong Learning,Gautam Baid,Business & Economics,0,
Breaking the Mould: Reimagining India's Economic Future,Raghuram Rajan,Business & Economics,0,
The Power of Your Subconscious Mind,Joseph Murphy,Business & Economics,0,
Reminiscences of a Stock Operator,Edwin Lefèvre,Business & Economics,0,
The Wealth of Nations,Adam Smith,Business & Economics,0,
How to Avoid Loss and Earn Consistently in the Stock Market: An Easy-to-understand and Practical Guide for Every Investor,Prasenjit Paul,Business & Economics,0,
Goshta Paishapanyachi - Master Your Finances: A Comprehensive Guide to Financial Literacy and Smart Money Management,Prafulla Wankhede,Business & Economics,0,
How to Develop Self-Confidence & Influence People By Public Speaking,Dale Carnegie,Business & Economics,0,
The Intelligent Investor (Hindi),Benjamin Graham,Business & Economics,0,
Think & Grow Rich: Original Edition | Premium Paperback,Napoleon Hill,Business & Economics,0,
Material World: A Substantial Story of Our Past and Future,Ed Conway,Business & Economics,0,
Option Trading Se Paison Ka Ped Kaise Lagayen,Mahesh Chander Kaushik,Business & Economics,0,
Reminiscences of a Stock Operator,Edwin Lefevre,Business & Economics,0,
Think & Grow Rich | Napoleon Hill | Hardcover | International Bestseller Book,Napoleon Hill,Business & Economics,0,
The Psychology of Money (Gujarati),Morgan Housel,Business & Economics,0,
The Power of Focus: Achieving Your Goals with Clarity and Determination (Best Selling Books of All Time) (Hindi Edition),JACK CANFIELD,Business & Economics,0,
"Corporate Chanakya, 10th Anniversary Edition",Radhakrishnan Pillai,0,
MASTERING THE MARKET CYCLE: Getting the odds on your side,Howard Marks,Business & Economics,0,
Romancing The Balance Sheet-Second Edition,Dr Anil Lamba,Business & Economics,0,
The Arthashastra (Penguin Classics),Kautilya,Business & Economics,0,
Own Your Body: A Doctor's Life-saving Tips,Dr. Shiv K Sarin,Business & Economics,0,
"Communication Book, The",Mikael Krogerus,0,
Shoe Dog,Phil Knight,Business & Economics,0,
The Millionaire Fastlane: Crack the Code to Wealth and Live Rich for a Lifetime,MJ DeMarco,Business & Economics,0,
One Up On Wall Street + Learn To Earn + Beating The Street (Set Of 3 Books) By Peter Lynch,"""AMAZINGBUY21""",Business & Economics,0,
Grit (L),Angela Duckworth,Business & Economics,0,
"The Lean Startup: How Constant Innovation Creates Radically Successful Businesses [Paperback] Ries, Eric",RIES ERIC,0,
HOOKED,Nir Eyal,Business & Economics,0,
Chip War,Chris Miller,Business & Economics,0,
Measure What Matters,John Doerr,Business & Economics,0,
"Adapt: To Thrive, not just Survive",Harit Nagpal,0,
Invisible Women : the Sunday Times number one bestseller exposing the gender bias women face every day,Caroline Criado Perez,Business & Economics,0,
The Man Who Solved the Market: How Jim Simons Launched the Quant Revolution SHORTLISTED FOR THE FT & MCKINSEY BUSINESS BOOK OF THE YEAR AWARD 2019,Gregory Zuckerman,Business & Economics,0,
The Industry Handbook,Zebra Learn,Business & Economics,0,
Elon Musk,Ashlee Vance,Business & Economics,0,
"Designing Data-Intensive Applications: The Big Ideas Behind Reliable, Scalable, and Maintainable Systems",0,
stdy GT Technical Analysis Financial Mar,John J. Murphy,Business & Economics,0,
The World for Sale,Jack Farchy,Business & Economics,0,
The Entrepreneurial State : Debunking Public vs. Private Sector Myths,Mariana Mazzucato,Business & Economics,0,
Unreasonable Hospitality: The Remarkable Power of Giving People More Than They Expect,Will Guidara,Business & Economics,0,
Everyday Ayurveda (Hindi),BHASWATI BHATTACHARYA,Business & Economics,0,
"The Great Indian Cricket Circus: Amazing Facts, Stats and Everything in Between",Joy Bhattacharjya,0,
METABOLICAL,Dr Robert Lustig,Business & Economics,0,
"Blue Ocean Strategy, Expanded Edition",Renee A. Mauborgne,0,
Elon Musk (B),Ashlee Vance,Business & Economics,0,
Sam Walton : Made In America,Sam Walton,Business & Economics,0,
The Everything Store: Jeff Bezos and the Age of Amazon,Brad Stone,Business & Economics,0,
Mind of a Consultant : Leveraging a Consulting Mindset for Professional Success,Sandeep K. Krishnan,Business & Economics,0,
The Final Farewell: Understanding the Last Rites and Rituals of India's Major Faiths,Minakshi Dewan,Business & Economics,0,
Bhujia Barons : The Untold Story of How Haldiram Built a Rs 5000-crore Empire,PAVITRA KUMAR,Business & Economics,0,
The Communication Book: 44 Ideas for Better Conversations Every Day,Mikael Krogerus,Business & Economics,0,
Power and Progress: Our Thousand-Year Struggle Over Technology and Prosperity,Simon Johnson,Business & Economics,0,
Samanya Hindi,Onkaar Nath Verma,Business & Economics,0,
The Lean Startup: The Million Copy Bestseller Driving Entrepreneurs to Success,Eric Ries,Business & Economics,0,
"Working Backwards: Insights, Stories and Secrets from Inside Amazon",Colin Bryar,0,
Business School,Robert T Kiyosaki,Business & Economics,0,
Lilliput Land: How Small is Driving India's Mega Consumption Story,Rama Bijapurkar,Business & Economics,0,
Pandeymonium : Piyush Pandey on Advertising,Piyush Pandey,Business & Economics,0,
Supermarketwala : Secrets To Winning Consumer India,Damodar Mall,Business & Economics,0,
Hooked: How to Build Habit-Forming Products,Nir Eyal,Business & Economics,0,
An Incomplete Life: The Autobiography,Vijaypat Singhania,Business & Economics,0,
Becoming Trader Joe,Joe Coulombe,Business & Economics,0,
"Everybody Loves a Good Drought: Stories from India’s Poorest Districts (20th Anniversary Edition) [Paperback] Sainath, P.",Sainath P.,0,
"The Phoenix Project: A Novel about It, Devops, and Helping Your Business Win",0,
SACH KAHUN TOH: AN AUTOBIOGRAPHY,NEENA GUPTA,Business & Economics,0,
Own Your Body: A Doctor's Life-saving Tips,Dr. Shiv K Sarin,Business & Economics,0,
HOW GOOGLE WORKS (REISSUE),Eric Schmidt,Business & Economics,0,
HOTEL ADVENTURES WITH THE STARS!,L. Aruna Dhir,Business & Economics,0,
What the CEO Wants You to Know: How Your Company Really Works,Ram Charan,Business & Economics,0,
(ISC)2 CISSP Certified Information Systems Security Professional Official Study Guide & Practice Tests Bundle,Mike Chapple,Business & Economics,0,
"My First Shaped Board book - Elephant, Die-Cut Animals, Picture Book for Children",0,
"My First Shaped Board Book - Dog, Die-Cut Animals, Picture Book for Children",0,
The Very Hungry Caterpillar [Board book] Eric Carle,Eric Carle,Children's Books,0,
Seek And Find - Animals : Early Learning Board Books With Tabs,Wonder House Books,Children's Books,0,
Touch and Feel Playbook (The Very Hungry Caterpillar) [Paperback] Eric Carle,Carle Eric,Children's Books,0,
My First Animal Sticker Book: Exciting Sticker Book With 100 Stickers,Wonder House Books,Children's Books,0,
"HELLO, WORLD! SOLAR SYSTEM",Jill McDonald,0,
THE KOALA WHO COULD BOARD BOOK,Rachel Bright,Children's Books,0,
"My First Shaped Board book - Monkey, Die-Cut Animals, Picture Book for Children",0,
My First Shaped Board Book: Illustrated Lion - Animal Picture Book for Kids Age 2+ Board book (My First Shaped Board Books),Wonder House Books,Children's Books,0,
THE KOALA WHO COULD,Rachel Bright,Children's Books,0,
Peppa Pig : Peppa's Super Noisy Sound Bo,NA,Children's Books,0,
The Always Happy Series: Yuki the unicorn - A fun Story About Making The Most Of Things - Beautifully Illustrated Picture Book For Children,Wonder House Books,Children's Books,0,
The Rabbit Listened,Cori Doerrfeld,Children's Books,0,
The Last Bear: Winner of the Blue Peter Award – ‘A dazzling debut’ THE TIMES,Hannah Gold,Children's Books,0,
Animal Fun Reusable Sticker Book For Children,Wonder House Books,Children's Books,0,
Ladybird Big Noisy Book : Farm Hullaball,NA,Children's Books,0,
Farm - Illustrated Book On Farm Animals,Farzana Sarup,Children's Books,0,
THE GOPI DIARIES BOXSET: set of 3 books,Sudha Murty,Children's Books,0,
"My First Shaped Board book - Panda, Die-Cut Animals, Picture Book for Children",0,
How The Bamboo Got Its Bounty,Sudha Murty,Children's Books,0,
Peppa Pig: Bedtime Little Library [Board book] Peppa Pig,Peppa Pig,Children's Books,0,
GIRAFFES CAN'T DANCE CASED BOARD BOOK,Guy Parker-Rees,Children's Books,0,
My First Pop-Up Fairy Tales - Three Little Pigs : Pop up Books for children,Wonder House Books,Children's Books,0,
Pick and Paint Coloring Activity Book For Kids: Unicorn,Wonder House Books,Children's Books,0,
Colouring Book of Animals: Creative Crayons Series - Crayon Copy Colour Books,Wonder House Books,Children's Books,0,
Peppa Pig: 1000 First Words Sticker Book,LADYBIRD,Children's Books,0,
Baby Touch: Animals Tab Book,LADYBIRD,Children's Books,0,
THE LION INSIDE: Toddler,Rachel Bright,Children's Books,0,
Goodnight Moon,Margaret Wise Brown,Children's Books,0,
Peppa Pig Super Stickers Activity Book,NA,Children's Books,0,
GERONIMO STILTON: THE KINGDOM OF FANTASY,GERONIMO STILTON,Children's Books,0,
My First Shaped Board Book: Illustrated Cat - Animal Picture Book for Kids Age 2+ Board book (My First Shaped Board Books),Wonder House Books,Children's Books,0,
Encyclopedia : My Encyclopedia of Space - What? Why? How? When?,Om Books Editorial Team,Children's Books,0,
Llama Llama Red Pajama,Anna Dewdney,Children's Books,0,
Dinosaurs WOW Children Encyclopedia in Augmented Reality Age 6+ - Free AR App with 150 Interesting Facts| Picture Book: Wow Encyclopedia in Augmented Reality- Age 6+ [Paperback] Dreamland Publications,Dreamland Publications,Children's Books,0,
Peppa Pig: Little Library [Board book] Peppa Pig,NA,Children's Books,0,
Monkey Puzzle,Julia Donaldson,Children's Books,0,
My First Shaped Board Book: Illustrated Parrot - Bird Picture Book for Kids Age 2+ Board book: Animal Picture Book (My First Shaped Board Books),Wonder House Books,Children's Books,0,
THE INCREDIBLE HISTORY OF THE INDIAN OCEAN,SANJEEV SANYAL,Children's Books,0,
"The Tiger Who Came to Tea: The bestselling classic children’s book, from the beloved Judith Kerr",Judith Kerr,0,
Fantastic Mr Fox,Roald Dahl,Children's Books,0,
Board Book : The Frog Prince ( Fairy Tales ) - Cutout Board Books,Om Books Editorial Team,Children's Books,0,
"The Jungle Book (Campbell First Stories) (Campbell First Stories, 5)",Miriam Bos,0,
"My First Shaped Board book - Tiger, Die-Cut Animals, Picture Book for Children",0,
"The Gruffalo (The Gruffalo, 1)",Julia Donaldson,0,
Spot - Original Lift The Flap,Eric Hill,Children's Books,0,
The Golden Key (Geronimo Stilton and the Kingdom of Fantasy #15),Geronimo Stilton,Children's Books,0,
THE GOPI DIARIES: GROWING UP,Sudha Murty,Children's Books,0,
"ZOOM, ZOOM, BABY!",0,
1800+ Reward Stickers - Ideal For Teachers And Parents : Sticker Book With Over 1800 Stickers To Boost The Morale of Kids,Wonder House Books,Children's Books,0,
Colouring Book of Fruits: Creative Crayons Series - Crayon Copy Colour Books,Wonder House Books,Children's Books,0,
My First Shapes and Colours Sticker Book: Exciting Sticker Book With 100 Stickers,Wonder House Books,Children's Books,0,
Flowers Coloring Book for adults,Wonder House Books,Children's Books,0,
100 Words Reusable Sticker Book For Children,Wonder House Books,Children's Books,0,
Animal Fun Reusable Sticker Book For Children,Wonder House Books,Children's Books,0,
Little Artist Series Animals: Copy Colour Books,Wonder House Books,Children's Books,0,
